text1	text2	label
脑血管病; 高脂血症;免疫功能低下 支气管炎	脑血管病	1
高血压脑动脉硬化所致	高血压	1
"""上呼吸道感染、发热、咳嗽咳痰,行动不便,纳差"""	上呼吸道感染	1
妊娠期糖尿病G4P1孕39+4周待产LOA	妊娠期糖尿病	1
子宫颈鳞癌联合治疗后的随诊检查	子宫颈恶性肿瘤	1
血CA125CA199铁蛋白升高原因	CA125升高	1
"""行动不便,SLE，,上呼吸道感染、发热、咳嗽咳痰,咽痛,慢性便秘,高脂血症,高血压,预防血栓,肝肾阴虚、腰膝酸软"""	系统性红斑狼疮	1
右卵巢子宫内膜样腺癌	子宫内膜样腺癌	1
宫颈粘液性腺癌IB1期术后	子宫术后	1
宫颈CIN2级阴道前后壁膨出	宫颈上皮瘤样病变[CIN]II级	1
胃贲门低分化腺癌	腺癌	1
卵巢乳头腺液性腺癌术后	卵巢恶性肿瘤	1
胃窦溃疡型中低分化腺癌	胃窦恶性肿瘤	1
胃癌化疗后/恶心食欲不振	癌	1
下唇黏膜扁平苔藓伴轻糜免疫异常	口腔扁平苔癣	1
左侧跟骨外侧及内踝下方撕脱性骨折	内踝骨折	1
为妊娠伴有卵巢囊肿给予的孕产妇医疗	卵巢囊肿	1
"""宫颈癌 肠镜检查 肠道准备 肠镜麻醉,焦虑抑郁状态伴失眠，神经痛"""	神经痛	1
口腔舌尖扁平苔藓	舌扁平苔癣	1
左乳癌可疑肺M，CT3N2Mx luminal B2	乳腺恶性肿瘤	1
腰痛(泌尿系统结石?)	泌尿系结石	1
电解质代谢紊乱低钾低钠低氯血症	低氯血症	1
食管贲门低分化鳞癌并下颈部锁骨上淋巴结等转移	食管恶性肿瘤	1
"""右乳癌术后 右上纵隔肿物,准备穿刺,气管镜检查,预防出血"""	乳腺恶性肿瘤	1
乳腺癌手术	乳腺术后	1
双侧额叶基底节区多发腔隙性缺血梗塞灶	基底节脑梗死	1
梗死KillipII级陈旧性正后壁	陈旧性正后壁心肌梗死	1
双卵巢中分化腺癌	卵巢恶性肿瘤	1
急性脑梗死右侧颞顶枕叶梗死	脑梗死	1
结肠肿物术后	结肠术后	1
上颌窦腺样囊性癌多发转移	上颌窦恶性肿瘤	1
化疗后肝功能下降	化疗药物反应	1
非重症免疫相关性血三系减少症	免疫相关性血细胞减少症（IRP）	1
首诊房颤	心房颤动[心房纤颤]	1
甲状腺滤泡性癌	甲状腺恶性肿瘤	1
肝细胞变性肝细胞及毛细胆管广泛淤胆	胆汁淤积症	1
腰椎病变伴坐骨神经痛	腰椎病	1
中分化腺癌	腺癌	1
右半结肠隆起型中分化癌侵及粘膜下层	结肠恶性肿瘤	1
下肢上皮样肉芽肿性病变伴凝固性坏死右大腿	肉芽肿	1
肝继发性恶性肿瘤介入治疗	肝继发恶性肿瘤	1
严重脓毒血症并多脏器功能不全	多脏器功能障碍综合征[MODS]	1
纵膈积气积血	纵隔血肿	1
乙型肝炎表面抗原携带者	乙型病毒性肝炎表面抗原携带者	1
左足伤口不愈合	足部开放性损伤	1
冠心病心绞痛型缺血性心肌病	心绞痛	1
妊娠性瘙痒症	妊娠状态	1
肝胆管占位	胆管占位性病变	1
1.肝癌综合治疗后复发； 2.慢性乙肝	肝恶性肿瘤	1
前列腺癌T3N0M0	癌	1
重度疼痛胰腺癌	癌	1
颈椎损伤伴不全瘫	不完全性瘫痪	1
完全性肺静脉异位引流心下型无梗阻	"""完全性肺静脉异位引流,心下型"""	1
双乳纤维腺瘤合并纤维囊性乳腺病	乳房纤维囊性乳腺病	1
膀胱癌新辅助性化疗	化学治疗	1
左乳腺溢血待查	乳头溢液	1
手指肌断裂(术后)	手部肌肉肌腱断裂	1
停经25周B超提示胎儿之一隔离肺	孕25周	1
变态反应性肠病	变态反应	1
右外耳道乳头状瘤	乳头状瘤	1
中耳炎(伴急性结膜炎)	急性结膜炎	1
"""肝细胞性肝癌术后,慢性乙型肝炎活动期,血小板减低,脾功能亢进"""	血小板减少	1
急性下壁心肌梗死恢复期	急性下壁心肌梗死	1
阴囊阴茎派杰病	阴囊恶性肿瘤	1
肺鳞状细胞癌	肺恶性肿瘤	1
睾丸未发育性腺低功	先天性睾丸发育不良	1
乳腺多发纤维腺瘤	乳腺良性肿瘤	1
右足开水烫伤	沸水烫伤	1
糖尿病肾病;反流性食管炎	糖尿病性肾病	1
发热(肺部感染?)	肺部感染	1
特指大便异常直肠病变	其他大便异常	1
左小腿开放性伤口愈合不良	开放性损伤愈合不良	1
名称子宫下段剖宫产术	无指征剖宫产的单胎分娩	1
腰3-5间盘膨出骶管巨大囊肿	椎管囊肿	1
乳腺paget病待除外	乳房佩吉特病	1
结肠梗阴小肠功能缺失完全不能进食	结肠梗阻	1
右耳轻度混合型聋左侧中度传导性聋	单侧传导性聋	1
低钠低氯血症	低钠血症	1
新生儿基底节阴影待查	头部诊断性检查异常	1
中段食管癌	食管中三分之一的恶性肿瘤	1
失代偿性呼吸性合并代谢性酸中毒	代谢性酸中毒	1
重型颅脑损伤术后2颅内感染	颅内感染	1
"""毛表皮痣?,皮脂腺痣?"""	毛痣	1
髓性脂肪瘤	骨髓脂肪瘤	1
左眼带状疱疹	带状疱疹眼病	1
"""直肠癌晚期,肝转移，化疗"""	直肠恶性肿瘤	1
右乳多发纤维腺瘤	乳腺良性肿瘤	1
右耳中重度听力损失左耳极重度听力损失	未特指的听觉丧失	1
肝囊肿(术后)	肝囊肿	1
肺心病心衰肺脑	肺源性心脏病	1
会阴裂伤I度裂伤	会阴部裂伤	1
左房左室肥大左室舒张功能减退	心室肥大	1
右肺小细胞癌维持性化学治疗	恶性肿瘤维持性化学治疗	1
卵巢成熟性囊性畸胎瘤伴神经胶质成分	成熟型囊性畸胎瘤	1
软骨钙沉着其他的	软骨钙质沉着病	1
乙状结肠中分化腺癌	乙状结肠恶性肿瘤	1
左侧胫骨远端外侧踝及腓骨撕脱性骨折	腓骨骨折	1
多发脑腔隙灶右脉络膜裂小囊肿	颅内囊肿	1
右颈神经鞘瘤	颈部周围神经和自主神经良性肿瘤	1
肩胛骨软骨肉瘤	肩胛骨恶性肿瘤	1
摔倒于乱石堆上致鼻部上唇软组织不完全撕脱	鼻部开放性损伤	1
糖尿病性胃肠植物神经病变	糖尿病性自主神经病	1
直肠癌术后复查;回肠造口术后	回肠造口状态	1
右踝关节开放性骨折伴脱位	踝关节脱位	1
右乳浸润性导管癌伴肝脏转移	转移性导管癌	1
回盲部低分化腺癌	回盲部恶性肿瘤	1
乙状结肠管状腺瘤伴低度上皮内瘤变	乙状结肠良性肿瘤	1
猩红热心肌炎	猩红热	1
干眼病(结膜干燥)(重度)	干眼症	1
AECOPD肺心衰右侧包裹性胸水	心力衰竭	1
头部疤痕性秃发	瘢痕性脱发[瘢痕性毛发缺失]	1
前列腺腺泡癌	腺泡癌	1
背部擦伤	躯干浅表擦伤	1
右股骨骨样骨瘤	骨样骨瘤	1
T12L1后缩性骨折	腰椎压缩性骨折	1
"""卵巢癌术后,盆腔复发?"""	卵巢术后	1
甲状腺癌术后 左侧颈部淋巴结肿大	甲状腺恶性肿瘤	1
肝癌，化疗后血细胞低下	癌	1
1.肝癌综合治疗后复发； 2.慢性乙肝	恶性肿瘤复发	1
右输尿管结石伴右肾积液	肾积水伴输尿管结石	1
1语言发育落后2智力发育落后	发育迟滞	1
胃窦隆起管状腺瘤	胃良性肿瘤	1
"""慢性气管炎,高血压,冠心病,重度骨关节病,失眠,行动不便,"""	高血压	1
白细胞血小板继发性减少症	继发性血小板减少	1
粒细胞减少症 幼儿急疹	中性粒细胞减少症	1
"""乳癌术后骨转移 严重骨质疏松 ,肝损伤癌性疼痛"""	转移性癌	1
双下肢胀痛	下肢疼痛	1
左踝和左足条索状疤痕左踝关节强直	踝关节强硬	1
腕部肌筋膜劳损	腕部劳损	1
耳鸣;分泌性中耳炎;鼻中隔偏曲;慢性咽炎;鼻窦炎;头痛;脑血管供血不足;变应性支气管炎	支气管炎	1
胆总管狭窄，塑料支架术后	胆总管狭窄	1
输尿管结石碎石取石术后	输尿管结石	1
胃食管结合部癌综合治疗后吻合口复发	恶性肿瘤复发	1
主动脉瓣及二尖瓣退行性	二尖瓣退行性变	1
右上肢尺桡骨折	尺骨骨折	1
宫颈肥厚	子宫颈肥大	1
3颈胸腰椎体退行性改	腰椎退行性病变	1
食管颈段鳞状细胞癌	鳞状细胞癌	1
右卵巢高级别浆液性癌IIA期	浆液性癌	1
左腋窝淋巴结增生性病变	腋下淋巴结肿大	1
甲状腺癌术后复发并气管内侵犯	恶性肿瘤复发	1
乳腺癌术后左颈部淋巴结肿大	乳腺术后	1
妊娠滋养细胞肿瘤第八次化疗	化学治疗	1
右眼全周房角劈裂后退	前房后退[房角后退]	1
"""食管鳞癌术后,高血压,白细胞低下,放疗呕吐、食欲下降,成人不能进食,咳嗽、痰不易咳出"""	咳嗽	1
结肠癌，上感，肠炎	肠炎	1
泌乳综合征[福－奥二氏综合征]	停经泌乳综合征	1
扁平苔藓乳房Paget	乳房佩吉特病	1
右肾透明细胞癌右肾肿瘤	肾恶性肿瘤	1
冠心病心房纤颤高血压头痛	冠状动脉粥样硬化性心脏病	1
"""非霍奇金淋巴瘤，NK/T细胞淋巴瘤,侵及左鼻腔及副鼻窦,鼻咽镜检查活检，局麻预防出血,化疗后骨髓抑制，白细胞减低,关节痛"""	鼻窦继发恶性肿瘤	1
骨癌	骨恶性肿瘤	1
碱性药物灼伤11%浅Ⅱ度四肢主治	上肢腐蚀伤	1
急性淋巴细胞白血病(急性B淋巴细胞白血病)	B细胞急性淋巴细胞白血病	1
右侧小脑半球脑梗死	小脑梗死	1
"""上呼吸道感染、发热、咳嗽咳痰,咽痛、牙痛,行动不便,过敏性鼻炎"""	牙痛	1
贫血血小板高2周	血小板增多	1
左前臂犬咬伤	前臂开放性损伤	1
上肢动颈脉内瘘闭塞	人工动静脉瘘闭塞	1
双膝重度OA右侧平足伴OA	扁平足	1
卵巢癌术后复发第六次化疗后	化学治疗	1
右侧颈总动脉粥样硬化斑块形成	颈总动脉斑块	1
完全右束支阻滞心功能I级	完全性右束支传导阻滞	1
右甲MT术后	甲状腺恶性肿瘤	1
单角子宫	单角子宫	1
右足第4跖骨右足跟骨及舟骨撕脱性骨折	足舟骨骨折	1
左足跟部皮肤撕脱坏死	足坏死	1
右侧乳腺纤维瘤切除术后	乳腺纤维瘤	1
继发干燥综合	继发性干燥综合征	1
乳腺癌改良根治术后，化疗，上感\发烧	上呼吸道感染	1
右乳浸润性导管癌伴肝脏转移	乳腺恶性肿瘤	1
移植肾静脉狭窄	肾移植状态	1
慢性子宫颈炎(宫颈那囊)	慢性子宫颈炎	1
"""右肾癌肺转移,右肾切除术后,腹腔腹膜转移"""	转移性癌	1
鼻咽癌放疗中	恶性肿瘤放疗	1
左侧枕部硬膜下积血积气	硬脑膜下积液	1
心绞痛;支架植入术后状态;高脂血症;咳嗽;失眠;高血压	高脂血症	1
腮弓综合症附耳双	第一、二鳃弓综合征[Goldenhar综合征]	1
右第1足趾远节趾骨撕脱性骨折	拇趾骨折	1
慢性荨麻疹（皮肤划痕征）	人为性荨麻疹	1
双肺肺炎	肺炎	1
OA磷脂综合征	骨关节病	1
腰椎间盘脱出伴脊髓病	腰椎间盘移位	1
胃腺管状腺瘤	胃良性肿瘤	1
卵巢浆液性腺癌IIIC期术后第四次化疗后	浆液性腺癌	1
子宫纤维瘤	纤维瘤	1
"""上呼吸道感染发热咳嗽咽炎,失眠"""	咽炎	1
高血压;慢性肾功能不全;肾性骨病;下肢静脉回流障碍;肾性贫血	高血压	1
胸5-7椎体病变并不全瘫	颈椎病	1
入院心电图：窦性心律，非特异性T波异常	非特异性ST-T改变	1
大便性状改变原因1肠易激综合症2其他	肠易激综合征	1
右侧壁层胸膜见少量癌浸润结合免疫表	癌	1
鼻咽癌放化疗术后6年复查	恶性肿瘤放疗	1
糖尿病性感觉运动性周围神经病变	糖尿病性感觉运动性周围神经病	1
失代偿性呼吸性合并代谢性酸中毒	呼吸性酸中毒	1
腰椎间盘膨出继发神经损害	腰骶神经损伤	1
"""食管癌抗过敏,胃镜检查预防出血,抗过敏化疗肝损伤,化疗预处理,水肿利尿,化疗呕吐,反流性食道炎伴溃疡"""	食管溃疡	1
皮肤paget病	湿疹样癌[佩吉特病][Paget病]	1
直肠腺癌根治术后pT2N0M0	直肠术后	1
纵膈双侧锁骨下腹腔及腹膜后淋巴结多发转	锁骨下淋巴结继发恶性肿瘤	1
骶裂半大便失控	大便失禁	1
右足骨关节炎	骨关节病	1
腰5骶1间盘膨出骶管巨大囊肿	椎管囊肿	1
降结肠直肠管状腺瘤低级别	降结肠良性肿瘤	1
自身免疫特征的肺间质病变	其他间质性肺疾病	1
腹部脂肪堆积	腹部脂肪增多症	1
副乳腺癌	癌	1
手指脱位	指关节脱位	1
右乳纤维性瘤	乳腺良性肿瘤	1
右肺小细胞癌维持性化学治疗	小细胞癌	1
左膝关节创伤性OA伴强直	单侧膝关节骨性关节病	1
左眼黄斑穿孔	黄斑裂孔	1
双手烧伤后瘢痕挛缩畸形	手部烧伤	1
支气管炎(合并细菌感染）、	细菌感染	1
右肺上叶小细胞癌维持性化学治疗	小细胞癌	1
左颈部淋巴结Castleman病浆细胞型	Castleman病	1
胼胝体异常信号影性质待定	"""颅骨和头诊断性影像检查的异常所见,不可归类在他处者"""	1
-横结肠绒毛管状腺瘤	管状绒毛状腺瘤	1
高血压，冠心病，肾衰，抑郁症	肾衰竭	1
右附件区囊性回声输卵管积液待排	输卵管积水	1
双乳良性囊肿个别导管扩张	乳腺囊肿	1
子宫癌肉瘤II期	癌肉瘤	1
"""乳腺癌,骨质疏松,疼痛"""	癌	1
重症多型红斑	重症型多形红斑	1
卵巢浆液性癌IIIC期G3级	浆液性腺癌	1
宫内环下移2绝经	绝经期	1
第1-2腰椎骨折	腰椎骨折L2	1
加速性性交界性逸搏心律	结性逸搏	1
慢性主观性头昏自主神经功能不全	头晕	1
左侧眉弓软组织挫裂伤	眉弓裂伤	1
急性淋巴细胞白血病维持化疗	急性淋巴细胞白血病	1
大血管环气管软化染色体异常	染色体病	1
左拇指指骨基底部陈旧性撕脱性骨折	拇指骨折	1
"""直肠癌术后（Kras 野生型）,肝转移瘤术后复"""	直肠术后	1
肝肾囊肿	肝囊肿	1
右侧盆腔异位肾伴旋转不良	肾异位	1
1、冠心病心绞痛型心功能II级冠脉支架植入术后；	心功能Ⅱ级(NYHA分级)	1
眼睑出血点待查	出血斑点	1
右肾输尿管膀胱部分切除	膀胱术后	1
"""胰腺癌放疗,肝转移? 血小板降低,化疗，食欲差"""	癌	1
食管下段鳞癌	鳞状细胞癌	1
近肝曲横结肠绒毛管状腺瘤伴中度异型增生	管状绒毛状腺瘤	1
颈部多间隙感染	感染	1
升结肠癌并不全性肠梗阻	升结肠恶性肿瘤	1
肠癌 高血压 糖尿病（去外地带药）	肠道恶性肿瘤	1
脑转移瘤切除术后	脑术后	1
心功能1级(KILLIP分级)	KillipI级	1
"""左卵巢高级别浆液性癌,甲状腺功能低下,失眠 关节疼痛,严重骨质疏松,失眠,便秘"""	关节痛	1
糖尿病高血压高血脂症	糖尿病	1
G1P1孕41+6周宫内妊娠剖宫娩ROA	经未特指的剖宫产术分娩	1
卵巢高级别浆液性腺癌III期	浆液性腺癌	1
左眼人工晶体植入状态右眼黄斑陈旧性病变	视网膜病	1
停经23周院外B超提示胎儿上唇连续性中断	孕23周	1
右下肺间质病变原因陈旧性病变	肺病	1
小肠闭锁IIIa型并穿孔	小肠穿孔	1
阴囊炎性破溃	阴囊炎	1
鼻咽横纹肌肉瘤	鼻咽恶性肿瘤	1
糖尿病性肾病(肾小球硬化症)	肾小球硬化	1
食指近节关节囊破裂并关节面部分缺失	手指损伤	1
右侧乳腺癌放疗后	恶性肿瘤放疗	1
右下肺腺癌化疗后	化学治疗	1
下咽部差分化腺癌	咽恶性肿瘤	1
"""右肾透明细胞癌术后,腹腔及腹壁转移"""	腹腔继发恶性肿瘤	1
尿瘘术后	尿道瘘	1
肝硬化（酒精性、肝炎后）	肝炎肝硬化	1
结肠癌，上感，肠炎	上呼吸道感染	1
"""多发骨转移癌伴重度疼痛,免疫力低下"""	疼痛	1
胃肠息肉病待排	肠息肉	1
脑梗死后遗症-偏瘫肢体功能康复	偏瘫	1
病态窦性综合征	病态窦房结综合征	1
下咽癌化疗后	下咽恶性肿瘤	1
"""胰腺结节待查,食管癌术后"""	癌	1
左桡骨下端骨不连	桡骨骨折不连接	1
双侧乳腺增生并结节形成	乳房结节	1
肌肉肿物NOS(右上臂肿物)	上肢肿物	1
Z足癣继发感染	足癣	1
真红细胞增加肾功能减退	肾功能异常	1
"""右侧乳腺粘液癌术后,放射治疗,上感"""	恶性肿瘤放疗	1
海马变性硬化	海马硬化[颞叶内侧硬化]	1
鼻眶颅底真菌病	未特指的真菌病	1
末端回肠回盲部升结肠横结肠慢性炎症伴溃疡	结肠溃疡	1
灶性复鳞上皮呈CINIII级并累及腺体	子宫颈上皮内瘤变III级[CINIII级]	1
回肠炎性息肉致肠套叠	小肠息肉	1
先天性神经性肌强直	神经性肌强直[艾萨克斯综合征]	1
鼻咽左侧壁未分化型非角化性癌治疗中	癌	1
右肺尖纤维硬结灶性质待查	肺诊断性影像异常	1
主动脉栓塞和血栓形成	主动脉其他和未特指部位的栓塞和血栓形成	1
甲状腺双叶微小乳头状癌	乳头状微小癌	1
2型糖尿病糖尿病周围神经病变糖尿病肾损害	2型糖尿病性肾病	1
4慢性肺心病心功能3级	慢性肺源性心脏病	1
"""左肾盂癌根治术后 IV期,膀胱转移根治术后,右输尿管皮肤造口术,盆腔局部复发,左侧髂外血管旁、左侧腹股沟区淋巴结转移,放疗,疼痛"""	转移性癌	1
子宫内膜癌Ⅱ期术后Ⅱ期 T2N0M0	癌	1
胎儿生长发育受限刘鹤莺	妊娠状态	1
老年性精神病认知功能障碍老年性	认知障碍	1
左足第4趾部分坏死左足背皮肤缺损	足坏死	1
不育由于精子减少症	男性不育症	1
心律失常高血压肿瘤冠心病脑血管病	心律失常	1
子宫颈鳞癌IIIB期放化疗后	恶性肿瘤放疗	1
慢性胃炎伴糜烂.失眠	失眠	1
双乳腺病伴部分导管扩张和上皮大汗腺化	乳腺导管扩张症	1
1多发性脑缺血2高同型半胱胺	高同型半胱氨酸血症	1
"""左肾透明细胞癌,右侧隐睾下降固定术后"""	隐睾	1
左肺SCLC局限期3程化疗后	肺恶性肿瘤	1
右足第4跖骨右足跟骨及舟骨撕脱性骨折	跖骨骨折	1
猩红热心肌炎	心肌炎	1
肝穿活检肝细胞轻度脂肪变性	脂肪肝	1
鼾症伴低通气综合征	睡眠低通气综合征	1
气管造口状态(气管切开术后)	气管造口状态	1
糖尿病合并症高血压病上感重度骨关节病	重度骨关节病	1
"""右肺腺癌,纵隔淋巴结转移,左肾上腺转移"""	右肺恶性肿瘤	1
踝关节骨折脱位	踝关节骨折	1
听神经鞘瘤	听神经瘤	1
急性脑梗死左颞叶枕叶大面积梗塞	多发性脑梗死	1
胸水原因胸腹腔膈肌瘘	胸腔积液	1
右上肺鳞癌术后（pT2N2MO	肺术后	1
原发性醛固酮增生症	原发性醛固酮过多症	1
慢性淤血性脾肿大伴局部梗死	脾梗死	1
阴茎根部刀伤	"""阴茎开放性损伤"	1
创伤性急性硬膜外下血肿	急性创伤性硬脊膜下血肿	1
高空坠落伤1周右腕骨折左肩胛骨骨折头外伤左面部外伤	腕关节骨折	1
右胫腓神经脱髓鞘改变	脱髓鞘病	1
胃平滑肌瘤	平滑肌瘤	1
胸椎腰椎病变并不全瘫	不完全性瘫痪	1
右肺上叶轻度支气管扩张	支气管扩张症	1
白内障(右眼术后)	白内障	1
"""尿毒症;高血压;冠心病心律失常型;高脂血症;糖尿病;肾性贫血;静脉血栓形成,透析中低血压"""	低血压	1
左腿肌纤维组织炎性坏死	坏死性肌炎	1
结性逸搏律一过性全心停搏	心脏停搏	1
鼻咽顶壁、顶后壁及右侧壁未分化型非角化性癌肺转移	鼻咽侧壁恶性肿瘤	1
回肠腺癌术后第4次化疗	回肠术后	1
乳癌免疫力低下	乳腺恶性肿瘤	1
"""肺癌晚期，化疗。,慢支，恶液质，,病重，长期难以进食，营养不良,行动不便"""	恶病质	1
早孕宫内或宫外尚无法确定	妊娠状态	1
功能性肠病肠易激综合症伴焦虑状态	焦虑状态	1
右上肺小细胞肺癌脑、骨转移 广泛期	小细胞癌	1
左眼睑皮肤球结膜下色素沉着	皮肤色素沉着	1
"""右肺腺癌IV期疼痛,特发性肺间质纤维化,2型糖尿病 高血压病 甲状腺结节 胆囊结石伴胆囊炎,便秘"""	2型糖尿病	1
左颈部淋巴水囊肿	颈部肿物	1
右侧胸水待查胸腔穿刺麻醉	胸腔积液	1
右肺上叶小细胞癌维持性化学治疗	右肺上叶恶性肿瘤	1
造瘘口黏膜分离	人工造口状态	1
癌术后靶向治疗	恶性肿瘤术后靶向治疗	1
鼻炎、腺样体肥大？;	鼻炎	1
卵巢交界瘤(术后复查)	卵巢术后	1
三度房室阻滞	三度房室传导阻滞	1
冠心病心绞痛型缺血性心肌病	缺血性心肌病	1
肺真菌感染重症	肺真菌感染	1
胃窦溃疡型中低分化腺癌根治术后 pT4N1M0 IIIb期化疗	腺癌	1
毛支炎（恢复期），哮喘？	细支气管炎	1
左卵巢子宫内膜样癌化疗后	化学治疗	1
特指胎盘疾病低置胎盘状态	低置胎盘	1
左上肢末梢神经、C6神经干电击伤	脊神经损伤	1
2左侧11肋后肋骨折	肋骨骨折	1
胎儿染色体发育异常	先天性胎儿染色体异常	1
糖尿病性神经病变(待查)	糖尿病伴神经系统并发症	1
胸闷待查冠心病心绞痛？高血压糖尿病	冠状动脉粥样硬化性心脏病	1
高免疫球蛋白EIGE综合征	高lgE综合征	1
髂静脉血栓形成	静脉血栓形成	1
胸膜继发癌	继发性癌	1
右乳腺纤维腺瘤切除	乳腺术后	1
双肺间质改变双上肺多发点状影	肺部阴影	1
食道早期癌侵及粘膜肌层口侧局灶高级?	癌	1
左足拇指远节趾骨基底部撕脱性骨折	拇趾骨折	1
阑尾扩张肠管退变坏死	肠坏死	1
"""右侧乳腺癌术后 化疗,重度骨质疏松骨折 消肿止痛,右锁骨上淋巴结转移,关节痛，失眠"""	乳腺恶性肿瘤	1
子宫内膜粘液腺癌	粘液腺癌	1
胃无力症	胃麻痹	1
胃癌T4N2M0III期	胃恶性肿瘤	1
周围神经病变桡神经病变右侧	多发性神经病[多发性神经炎/周围神经炎]	1
肌瘤；IUD	具有子宫内避孕装置	1
腰1椎体及椎弓骨折	腰椎骨折L1	1
上唇外伤性色素沉着	色素沉着未特指的疾患	1
左面部皮肤恶性黑素瘤	面部其他和未特指部位的恶性黑色素瘤	1
骨关节病(腘窝囊肿)	骨关节病	1
食管下段恶性肿瘤中医治疗	恶性肿瘤中医治疗	1
左肺SCLC局限期3程化疗后	小细胞癌	1
"""左腭CA手术后,术后放疗化疗"""	腭恶性肿瘤	1
距肛门30cm结肠管状腺瘤低级别	管状腺瘤	1
热液烫伤双股会阴部TBSA5%Ⅱ度	下肢烫伤	1
咽喉炎，感冒;右侧肺炎，糖尿病	喉炎	1
停经22周B超提示胎儿右侧肺内异常回声	孕22周	1
抑郁性神经症植物神经给你紊乱	恶劣心境	1
脑神经脱髓鞘样改变	脱髓鞘性脑病	1
G4P2孕33+5周宫内妊娠	孕33周	1
多发脑腔隙灶右脉络膜裂小囊肿	腔隙性脑梗死	1
短暂性脑缺血椎基底动脉系统TIA发作	短暂性脑缺血发作	1
白血病的化疗治疗AML-M2	化学治疗	1
右肺腺癌 cT4N3M1c IV期免疫+靶向治疗	恶性肿瘤靶向治疗	1
异位肾伴旋转不良伴巨输尿管右侧	先天性肾旋转不良	1
左眼人工晶体植入状态右眼黄斑陈旧性病变	人工晶体植入状态	1
左胸壁转移术后	胸壁继发恶性肿瘤	1
结肠肝曲管状腺瘤直肠管状腺瘤	直肠良性肿瘤	1
纵膈双侧锁骨下腹腔及腹膜后淋巴结多发转	转移性肿瘤	1
皮肤色素沉着原因1Addison病2其他	色素沉着未特指的疾患	1
胃窦隆起型病变憩室可能	胃憩室	1
感染性发疹?过敏性皮炎？	过敏性皮炎	1
左肱骨骨质缺损	骨质破坏	1
右膝髌上髌内侧滑膜皱襞综合征	膝关节滑膜皱襞综合征	1
右侧颞部疖肿粒细胞减少	头部疖	1
口底鳞癌放化疗后	化学治疗	1
横结肠乙状结肠管状腺瘤建议定期复查	乙状结肠良性肿瘤	1
多脏器功能不全累及心肌肝脏凝血	多脏器功能障碍综合征[MODS]	1
头晕。颈椎病。椎动脉供血不全	颈椎病	1
结肠癌术后，肝转移，肾上腺转移	肝继发恶性肿瘤	1
左膝关节内侧半月板后角附着点撕脱性骨折	膝关节骨折	1
左踝关节前方滑膜撞击征左足副舟骨	先天性足副舟骨	1
右肺斑片影陈旧性病变可能性大	肺病	1
乙状结肠腺癌	乙状结肠恶性肿瘤	1
手外伤右手环指	手指损伤	1
急性中耳炎;鼻中隔偏曲;慢性鼻咽炎;鼻炎;外耳道疖;变应性支气管炎	急性中耳炎	1
残冠1##124————##————根尖牙周炎3##————##————	根尖周炎	1
急性普通B淋巴细胞白血病（L2型，中危，缓解期）	急性淋巴细胞白血病L2	1
重度骨质疏松(绝经期)	重度骨质疏松	1
头颈部软组织劳损	累及头部伴有颈部的脱位、扭伤和劳损	1
右锁骨骨折伴肩锁关节脱位	肩锁关节脱位	1
前降支中度狭窄伴心肌桥形成	冠状动脉狭窄	1
"""尿毒症;肾性贫血;周围神经病;冠心病心律失常型;高血压;肾性贫血,高脂血症;原发性甲状腺机能减退"""	高脂血症	1
右第七肋骨增大肋骨异常纤维增殖症	肋骨纤维异常增殖症	1
陈旧性右室前壁心肌梗梗塞	陈旧性右心室心肌梗死	1
十二指肠恶性肿瘤术后(恶性黑色素瘤)	十二指肠术后	1
慢性肾脏病急性加重透析状态	慢性肾病	1
"""左眼顿挫伤,眼睑皮下淤血"""	眼和眶其他损伤	1
腰椎管狭窄伴不全瘫	不完全性瘫痪	1
""": 阴道伤口息肉术后脱痂恢复期,宫颈鳞状细胞癌IIA2期伴HPV33型感染术后第二次化疗后,骨髓抑制,轻度贫血 ,阴道顶端恢复期,绝经综合征 ,阴道顶端肉芽增生"""	宫颈人乳头瘤病毒感染	1
退变的纤维软骨	软骨疾患	1
"""非霍奇金淋巴瘤,口腔溃疡,化疗期间白细胞减少,失眠伴焦虑抑郁状态"""	焦虑状态	1
"""胃癌全切术后,恶性腹腔积液"""	胃术后	1
双下肢无力原因待查腰椎病所致可能性大	肢体无力	1
左足撕裂伤，左大腿挫裂伤	足部损伤	1
肾脏错构瘤	肾错构瘤	1
非创伤性颅内出血后遗症	颅内出血后遗症	1
二度房室阻滞	二度房室传导阻滞	1
左胫腓骨骨折	胫骨骨折	1
咽部乳头状瘤	乳头状瘤	1
哮喘，植物神经功能紊乱	植物神经功能紊乱	1
"""小细胞肺癌晚期化疗,水肿利尿便秘食欲减退,肝功能损害肺部感染,咳嗽行动不便疼痛"""	便秘	1
"""非霍奇金淋巴瘤,FL,白细胞减少"""	滤泡淋巴瘤	1
"""宫颈癌 肠镜检查 肠道准备 肠镜麻醉,焦虑抑郁状态伴失眠，神经痛"""	抑郁状态	1
甲亢合并妊娠	妊娠合并甲状腺功能亢进	1
肺部阴影(感染性)	肺部阴影	1
脑膜动态未知肿瘤	脑膜动态未定或动态未知的肿瘤	1
左颊粘膜鳞癌术后 T3N1M0	淋巴结继发恶性肿瘤	1
急性迷路炎或前庭麻痹症	迷路炎[内耳炎]	1
双腿肿痛	下肢疼痛	1
卵圆孔未闭或小房间缺损	房间隔缺损	1
